supplier,supplierCode,sku,sourceUid,title,slug,sourceUrl,mainImageUrl,reason,category,seoMode,rrp
MPI Automotive,mpi,SSB4-25030-B5,MPI_SSB4-25030-B5,(Pack 5) 2.5in (63.5mm) 30deg Std Leg 409g Stainless Mandrel Bend,ssb4-25030-b5-pack-5-2-5in-63-5mm-30deg-std-leg-409g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,115.50
MPI Automotive,mpi,SSB4-25060-B10,MPI_SSB4-25060-B10,(Pack 10) 2.5in (63.5mm) 60deg Std Leg 409g Stainless Mandrel Bend,ssb4-25060-b10-pack-10-2-5in-63-5mm-60deg-std-leg-409g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,239.89
MPI Automotive,mpi,SSB4-25060-B5,MPI_SSB4-25060-B5,(Pack 5) 2.5in (63.5mm) 60deg Std Leg 409g Stainless Mandrel Bend,ssb4-25060-b5-pack-5-2-5in-63-5mm-60deg-std-leg-409g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,124.39
MPI Automotive,mpi,SSB4-30030-B10,MPI_SSB4-30030-B10,(Pack 10) 3in (76.2mm) 30deg Std Leg 409g Stainless Mandrel Bend,ssb4-30030-b10-pack-10-3in-76-2mm-30deg-std-leg-409g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,257.65
MPI Automotive,mpi,SSB4-30030-B5,MPI_SSB4-30030-B5,(Pack 5) 3in (76.2mm) 30deg Std Leg 409g Stainless Mandrel Bend,ssb4-30030-b5-pack-5-3in-76-2mm-30deg-std-leg-409g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,133.27
MPI Automotive,mpi,SSB4-30060-B10,MPI_SSB4-30060-B10,(Pack 10) 3in (76.2mm) 60deg Std Leg 409g Stainless Mandrel Bend,ssb4-30060-b10-pack-10-3in-76-2mm-60deg-std-leg-409g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,275.42
MPI Automotive,mpi,SSB4-30060-B5,MPI_SSB4-30060-B5,(Pack 5) 3in (76.2mm) 60deg Std Leg 409g Stainless Mandrel Bend,ssb4-30060-b5-pack-5-3in-76-2mm-60deg-std-leg-409g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,151.04
MPI Automotive,mpi,SSMBC391,MPI_SSMBC391,ASTRA SRi Turbo 3in Engine Pipe With Cat,ssmbc391-astra-sri-turbo-3in-engine-pipe-with-cat,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1218.81
MPI Automotive,mpi,SSMBC441,MPI_SSMBC441,FORD TERRITORY 4.0L 6CYL 2.5in FRONT CAT ASSEMBLY,ssmbc441-ford-territory-4-0l-6cyl-2-5in-front-cat-assembly,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,999.06
MPI Automotive,mpi,SSMBC514,MPI_SSMBC514,FG XR6 Turbo 3in O.E. Style Cat Falcon Bolting on to Standard Dump to Standard Flange Position.,ssmbc514-fg-xr6-turbo-3in-o-e-style-cat-falcon-bolting-on-to-standard-dump-to-standard-flange-position,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,1320.88
MPI Automotive,mpi,SSMBC554,MPI_SSMBC554,Navara D22 3.0L T.D. 2 1/2in Dump Pipe includes High Flow Cat,ssmbc554-navara-d22-3-0l-t-d-2-1-2in-dump-pipe-includes-high-flow-cat,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,993.66
MPI Automotive,mpi,SSMBE231-800MM,MPI_SSMBE231-800MM,Landcruiser 300 SERIES 800mm Creative Conversion Chassis Extension Pipe,ssmbe231-800mm-landcruiser-300-series-800mm-creative-conversion-chassis-extension-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,230.38
MPI Automotive,mpi,SSMBE424,MPI_SSMBE424,Mitsubishi Triton MN 2.5L Turbo Diesel Auto 3in Engine Pipe,ssmbe424-mitsubishi-triton-mn-2-5l-turbo-diesel-auto-3in-engine-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,456.30
MPI Automotive,mpi,SSMBE537,MPI_SSMBE537,F350 7.3L/6.0L V8 Turbo Diesel Connecting Pipe,ssmbe537-f350-7-3l-6-0l-v8-turbo-diesel-connecting-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,480.32
MPI Automotive,mpi,SSMBE538,MPI_SSMBE538,F350 7.3L/6.0L V8 Turbo Diesel Long Spacer Pipe,ssmbe538-f350-7-3l-6-0l-v8-turbo-diesel-long-spacer-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,285.19
MPI Automotive,mpi,SSMBM170WOM,MPI_SSMBM170WOM,Commodore VT - VZ Sedan V8 Dual 2 1/2in Centre W/out Mufflers Recommend for Manual,ssmbm170wom-commodore-vt-vz-sedan-v8-dual-2-1-2in-centre-w-out-mufflers-recommend-for-manual,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,759.50
MPI Automotive,mpi,SSMBM222DPF,MPI_SSMBM222DPF,PAJERO NS AUTO 3.2L Turbo Diesel 3in CENTRE DPF,ssmbm222dpf-pajero-ns-auto-3-2l-turbo-diesel-3in-centre-dpf,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,2101.40
MPI Automotive,mpi,SSMBM360MF,MPI_SSMBM360MF,FG GT Sedan V8 2 1/2in Dual Rear Mufflers to Suit RE - USE of O.E. Tips,ssmbm360mf-fg-gt-sedan-v8-2-1-2in-dual-rear-mufflers-to-suit-re-use-of-o-e-tips,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,1395.92
MPI Automotive,mpi,SSMBM368PHD,MPI_SSMBM368PHD,BA - BF XR6 Turbo/XR8 Ute 3in Centre Hotdog,ssmbm368phd-ba-bf-xr6-turbo-xr8-ute-3in-centre-hotdog,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,743.12
MPI Automotive,mpi,SSMBM380PHD,MPI_SSMBM380PHD,Holden VZ 6.0L V8 Crewman Ute 2 1/2in Dual Centre Hot Dogs,ssmbm380phd-holden-vz-6-0l-v8-crewman-ute-2-1-2in-dual-centre-hot-dogs,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1020.68
MPI Automotive,mpi,SSMBM407MF,MPI_SSMBM407MF,Holden VZ Monaro 2 1/2in L.H.S. Rear Muffler With 4in Round Tip,ssmbm407mf-holden-vz-monaro-2-1-2in-l-h-s-rear-muffler-with-4in-round-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,759.50
MPI Automotive,mpi,SSMBM408MF,MPI_SSMBM408MF,Holden VZ Monaro 2 1/2in R.H.S. Rear Muffler With 4in Round Tip,ssmbm408mf-holden-vz-monaro-2-1-2in-r-h-s-rear-muffler-with-4in-round-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,759.50
MPI Automotive,mpi,SSMBM462WOM,MPI_SSMBM462WOM,Commodore VN - VS V8 Sedan 3in Centre Pipe W/out Muffler,ssmbm462wom-commodore-vn-vs-v8-sedan-3in-centre-pipe-w-out-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,561.97
MPI Automotive,mpi,SSMBM466WOM,MPI_SSMBM466WOM,Commodore VP - VS V8 Sedan IRS 3in Centre Pipe W/out Muffler,ssmbm466wom-commodore-vp-vs-v8-sedan-irs-3in-centre-pipe-w-out-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,677.47
MPI Automotive,mpi,SSMBM481MF-GRANGE,MPI_SSMBM481MF-GRANGE,WM Statesman Grange V8 6.0L 3in Dual Rear Muffler,ssmbm481mf-grange-wm-statesman-grange-v8-6-0l-3in-dual-rear-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,1801.18
MPI Automotive,mpi,SSMBM741WOM,MPI_SSMBM741WOM,VE-VF Sedan/Wagon V8 HSV & SS 2 1/2in Dual Centre Without Mufflers,ssmbm741wom-ve-vf-sedan-wagon-v8-hsv-and-ss-2-1-2in-dual-centre-without-mufflers,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,841.01
MPI Automotive,mpi,SSMBT240-NOTIP,MPI_SSMBT240-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in L.H.S. Tailpipe (W/out Tip),ssmbt240-notip-commodore-vu-vz-v8-ute-2-1-2in-l-h-s-tailpipe-w-out-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,310.26
MPI Automotive,mpi,SSMBT241-NOTIP,MPI_SSMBT241-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),ssmbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,310.26
MPI Automotive,mpi,SSMBT402,MPI_SSMBT402,Holden VY - VZ Maloo Left Hand Side 2 1/2in Tail Pipe 4in Round Tip,ssmbt402-holden-vy-vz-maloo-left-hand-side-2-1-2in-tail-pipe-4in-round-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,435.28
MPI Automotive,mpi,SSMBT403,MPI_SSMBT403,Holden VY - VZ Maloo Right Hand Side 2 1/2in Tail Pipe 4in Round Tip,ssmbt403-holden-vy-vz-maloo-right-hand-side-2-1-2in-tail-pipe-4in-round-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,435.28
MPI Automotive,mpi,SSMBT407,MPI_SSMBT407,VZ Monaro 2 1/2in Tail Pipe Left Hand Side 4in Round Tip,ssmbt407-vz-monaro-2-1-2in-tail-pipe-left-hand-side-4in-round-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,452.69
MPI Automotive,mpi,SSMBT408,MPI_SSMBT408,VZ Monaro 2 1/2in Tail Pipe Right Hand Side 4in Round Tip,ssmbt408-vz-monaro-2-1-2in-tail-pipe-right-hand-side-4in-round-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,452.69
MPI Automotive,mpi,SSMBT409,MPI_SSMBT409,VZ Gto 2 1/2in Tailpipe Left Hand Side Twin Tips,ssmbt409-vz-gto-2-1-2in-tailpipe-left-hand-side-twin-tips,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,497.59
MPI Automotive,mpi,SSMBT410,MPI_SSMBT410,VZ Gto 2 1/2in Tail Pipe Right Hand Side Twin Tips,ssmbt410-vz-gto-2-1-2in-tail-pipe-right-hand-side-twin-tips,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,497.59
MPI Automotive,mpi,SSMBT457,MPI_SSMBT457,Holden V2 Monaro CV8/GTO V8 Dual 3in Tailpipe Assembly,ssmbt457-holden-v2-monaro-cv8-gto-v8-dual-3in-tailpipe-assembly,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,780.52
MPI Automotive,mpi,SSMBT478-E2,MPI_SSMBT478-E2,3in TailPipes VE HSV E2 Sedan QUAD 4 Tip,ssmbt478-e2-3in-tailpipes-ve-hsv-e2-sedan-quad-4-tip,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1473.98
MPI Automotive,mpi,SSMBT528,MPI_SSMBT528,Nissan Pathfinder 2.5L 4cyl & 3.0L V6 Turbo Diesel 3in Rear Muffler,ssmbt528-nissan-pathfinder-2-5l-4cyl-and-3-0l-v6-turbo-diesel-3in-rear-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,744.49
MPI Automotive,mpi,SST25L250,MPI_SST25L250,Falcon XR-C Universal LWB 2 1/2in LH T/P (OutSide Spring to Suit O/C MS),sst25l250-falcon-xr-c-universal-lwb-2-1-2in-lh-t-p-outside-spring-to-suit-o-c-ms,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,259.68
MPI Automotive,mpi,SST25R250,MPI_SST25R250,Falcon XR-C Universal R/H LWB 2 1/2in T/P (OutSide Spring to Suit O/C MS),sst25r250-falcon-xr-c-universal-r-h-lwb-2-1-2in-t-p-outside-spring-to-suit-o-c-ms,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,259.68
MPI Automotive,mpi,ST76.2(2MM),MPI_ST76.2(2MM),3in (76.2mm) x 2mm Wall 409g Stainless Steel,st76-2-2mm-3in-76-2mm-x-2mm-wall-409g-stainless-steel,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,53.31
MPI Automotive,mpi,T21L,MPI_T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,217.64
MPI Automotive,mpi,T21R,MPI_T21R,"Falcon XA,XB,XC Sedan, Universal 2in R.H.S Inside Spring Tail Pipe",t21r-falcon-xa-xb-xc-sedan-universal-2in-r-h-s-inside-spring-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,217.64
MPI Automotive,mpi,T22L,MPI_T22L,"Falcon XR,XT,XW,XY Sedan, Universal 2in L.H.S Outside Spring Tail Pipe",t22l-falcon-xr-xt-xw-xy-sedan-universal-2in-l-h-s-outside-spring-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,217.64
MPI Automotive,mpi,T22L225,MPI_T22L225,"Falcon XR,XT,XW,XY Sedan, Universal 2 1/4in L.H.S Outside Spring Tail Pipe",t22l225-falcon-xr-xt-xw-xy-sedan-universal-2-1-4in-l-h-s-outside-spring-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,219.14
MPI Automotive,mpi,T22R,MPI_T22R,"Falcon XR,XT,XW,XY Sedan, Universal 2in R.H.S Outside Spring Tail Pipe",t22r-falcon-xr-xt-xw-xy-sedan-universal-2in-r-h-s-outside-spring-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,217.64
MPI Automotive,mpi,T22R225,MPI_T22R225,"Falcon XR,XT,XW,XY Sedan, Universal 2 1/4in R.H.S Outside Spring Tail Pipe",t22r225-falcon-xr-xt-xw-xy-sedan-universal-2-1-4in-r-h-s-outside-spring-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,219.14
MPI Automotive,mpi,T26L250,MPI_T26L250,Fairlane ZF - ZH V8 2 1/2in L/H Tail Inside Spring,t26l250-fairlane-zf-zh-v8-2-1-2in-l-h-tail-inside-spring,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,202.46
MPI Automotive,mpi,T26R,MPI_T26R,Fairlane ZF - ZH V8 2in R/H Tail Inside Spring,t26r-fairlane-zf-zh-v8-2in-r-h-tail-inside-spring,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,202.46
MPI Automotive,mpi,T53L,MPI_T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,214.83
MPI Automotive,mpi,T53R,MPI_T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,217.64
MPI Automotive,mpi,T56L,MPI_T56L,"Holden HQ - HZ P/VAN, Ute L/H T/P (O/SpringS)",t56l-holden-hq-hz-p-van-ute-l-h-t-p-o-springs,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,202.46
MPI Automotive,mpi,T56L225,MPI_T56L225,Holden HQ - HZ P/VAN Ute 2 1/4in L/H T/P,t56l225-holden-hq-hz-p-van-ute-2-1-4in-l-h-t-p,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,202.46
MPI Automotive,mpi,T56R,MPI_T56R,"Holden HQ - HZ P/VAN, Ute R/H T/P (O/SpringS)",t56r-holden-hq-hz-p-van-ute-r-h-t-p-o-springs,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,202.46
MPI Automotive,mpi,T56R225,MPI_T56R225,Holden HQ - HZ P/VAN Ute 2 1/4in R/H T/P,t56r225-holden-hq-hz-p-van-ute-2-1-4in-r-h-t-p,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,202.46
MPI Automotive,mpi,T61L,MPI_T61L,Holden HQ - HZ 1 Tonner 2in L/H T/Pipe (Outside Springs),t61l-holden-hq-hz-1-tonner-2in-l-h-t-pipe-outside-springs,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,202.46
